1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2021,2120,2022,2202,0221,2111,1110,1001,0110,1012,1210,1000,0010,1010,1011,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2021,2120,2022,2202,0221,2111,1110,1012,1210,1001,0110,1000,0010,1010,1011,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2021,2120,2022,2202,0221,2111,1110,1001,0110,1012,1210,1002,0211,1112,1200,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2022,2202,0221,2120,2021,2111,1110,1012,1210,1002,0211,1112,1200,0012,1201,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2022,2202,0221,2120,2021,2111,1110,1012,1210,1022,2210,1010,1001,0102,0211,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2000,0001,0101,0102,0221,2120,2012,1220,2021,2111,1110,1000,0020,2002,0211,
1101,0122,2211,1120,2001,0121,2102,0201,0120,2020,2011,1122,2220,2010,1020,2012,1212,1221,2120,2022,2202,0202,0222,2210,1010,1001,0101,0112,1202,0200,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1222,2220,2000,0012,1200,0010,1001,0110,1011,1100,0000,0021,2100,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1212,1221,2101,0121,2121,2102,0200,0011,1122,2220,2000,0010,1000,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1201,0110,1001,0100,0000,0021,2121,2102,0200,0012,1221,2100,0002,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1212,1221,2122,2220,2000,0012,1222,2211,1122,2212,1202,0222,2200,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1202,0222,2221,2102,0200,0020,2000,0002,0221,2112,1200,0011,1122,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1222,2220,2020,2022,2222,2201,0120,2012,1200,0001,0100,0021,2112,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1201,0110,1001,0121,2122,2220,2021,2102,0200,0011,1122,2211,1100,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1222,2220,2021,2110,1001,0110,1000,0020,2000,0010,1002,0210,1020,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1201,0110,1001,0102,0200,0001,0100,0021,2101,0121,2121,2102,0222,
0111,1102,0211,1112,1220,2001,0112,1211,1101,0122,2202,0220,2010,1021,2120,2002,0212,1201,0110,1001,0101,0100,0001,0121,2102,0200,0021,2100,0011,1122,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0220,2022,2210,1001,0101,0120,2010,1012,1221,2112,1210,1002,0202,0222,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2011,1111,1112,1221,2112,1220,2022,2202,0221,2100,0002,0210,1001,0110,1022,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0202,0221,2102,0222,2202,0212,1202,0201,0111,1112,1200,0002,0200,0011,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0220,2011,1120,2021,2110,1011,1102,0212,1221,2122,2210,1022,2221,2111,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0220,2022,2210,1020,2010,1002,0202,0221,2110,1011,1122,2211,1100,0002,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0202,0221,2121,2112,1221,2100,0012,1220,2000,0002,0220,2021,2101,0102,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0202,0221,2110,1010,1002,0210,1011,1122,2202,0220,2022,2212,1211,1100,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0202,0221,2121,2112,1220,2021,2102,0210,1010,1022,2202,0200,0000,0021,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0220,2021,2102,0212,1221,2122,2202,0211,1101,0111,1102,0210,1000,0000,
0010,1021,2120,2001,0100,0020,2020,2012,1201,0122,2201,0112,1222,2222,2220,2002,0222,2212,1221,2112,1210,1001,0110,1012,1220,2000,0012,1200,0022,2211,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1021,2102,0220,2020,2022,2211,1110,1011,1101,0110,1002,0212,1202,0221,2122,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1011,1121,2111,1101,0110,1002,0220,2020,2022,2222,2211,1111,1102,0221,2122,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1000,0011,1122,2220,2022,2211,1100,0002,0220,2001,0110,1011,1111,1110,1020,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1000,0002,0220,2020,2022,2222,2211,1121,2111,1101,0121,2102,0211,1111,1120,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1021,2102,0220,2020,2001,0121,2112,1220,2000,0011,1122,2220,2022,2211,1100,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1011,1112,1202,0202,0220,2020,2012,1220,2022,2222,2211,1122,2200,0011,1101,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1021,2102,0220,2020,2001,0122,2221,2121,2111,1110,1020,2002,0211,1112,1202,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1000,0002,0220,2020,2022,2222,2211,1121,2120,2010,1011,1101,0111,1111,1122,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1000,0011,1101,0111,1121,2111,1111,1120,2020,2012,1202,0221,2100,0002,0201,
0012,1222,2212,1212,1221,2110,1001,0101,0102,0200,0010,1022,2202,0210,1010,1012,1220,2002,0202,0220,2021,2111,1120,2000,0020,2020,2010,1000,0000,0022,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2112,1202,0200,0010,1001,0112,1200,0021,2101,0122,2212,1212,1220,2022,2211,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1221,2112,1201,0121,2102,0211,1120,2000,0010,1010,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1221,2112,1202,0200,0010,1001,0121,2101,0101,0122,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1202,0200,0010,1001,0121,2101,0101,0122,2201,0112,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2112,1202,0200,0010,1001,0112,1222,2202,0222,2222,2210,1012,1221,2122,2211,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2112,1202,0200,0010,1001,0101,0122,2222,2202,0222,2212,1201,0100,0001,0111,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1202,0200,0010,1001,0121,2101,0120,2000,0021,2100,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1202,0200,0010,1001,0121,2101,0101,0122,2201,0100,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1202,0200,0010,1001,0120,2000,0021,2101,0121,2100,
0020,2001,0102,0212,1210,1000,0002,0201,0110,1011,1102,0210,1002,0220,2021,2120,2022,2220,2020,2012,1200,0012,1220,2011,1101,0122,2222,2210,1012,1201,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1122,2221,2122,2222,2202,0211,1120,2022,2220,2012,1212,1221,2100,0020,2001,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2112,1211,1121,2120,2000,0011,1111,1110,1022,2212,1210,1011,1120,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2121,2100,0010,1012,1222,2222,2202,0211,1121,2111,1122,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1102,0211,1120,2022,2222,2210,1000,0020,2020,2012,1201,0121,2110,1012,1221,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2121,2110,1022,2222,2202,0211,1121,2112,1211,1122,2200,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2100,0011,1121,2120,2000,0020,2022,2220,2020,2011,1111,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2121,2110,1022,2201,0102,0211,1121,2112,1200,0011,1111,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2121,2112,1222,2222,2202,0211,1121,2120,2021,2111,1120,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1120,2022,2200,0020,2020,2012,1201,0121,2121,2112,1221,2122,2222,2221,2100,
0101,0100,0002,0201,0110,1001,0120,2010,1002,0221,2102,0220,2002,0222,2211,1101,0121,2122,2221,2100,0011,1121,2120,2022,2220,2000,0000,0021,2111,1100,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0212,1202,0211,1101,0101,0121,2120,2020,2022,2201,0100,0001,0102,0201,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0212,1202,0221,2112,1222,2201,0101,0122,2220,2022,2222,2202,0220,2012,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0220,2020,2022,2201,0101,0112,1201,0110,1020,2011,1110,1012,1221,2111,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0221,2112,1222,2201,0120,2020,2012,1210,1020,2011,1112,1220,2021,2111,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0200,0000,0020,2020,2022,2201,0122,2212,1200,0001,0100,0022,2202,0220,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0212,1202,0211,1110,1001,0110,1010,1002,0220,2020,2001,0101,0122,2201,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0200,0000,0012,1202,0220,2020,2010,1000,0021,2101,0122,2212,1220,2011,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0200,0000,0021,2112,1222,2201,0101,0122,2220,2020,2022,2202,0220,2011,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0221,2112,1212,1221,2122,2201,0120,2020,2022,2202,0200,0002,0220,2001,
1120,2002,0222,2211,1121,2121,2100,0011,1111,1102,0210,1011,1122,2221,2102,0202,0220,2020,2022,2201,0101,0112,1222,2202,0221,2112,1200,0021,2120,2001,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0220,2020,2002,0201,0101,0122,2222,2202,0202,0221,2101,0100,0000,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0010,1010,1011,1121,2120,2002,0202,0210,1021,2101,0100,0000,0012,1200,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0221,2102,0220,2020,2002,0212,1222,2200,0000,0012,1221,2120,2011,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0202,0221,2122,2200,0021,2120,2002,0222,2212,1212,1202,0220,2020,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0202,0221,2101,0102,0220,2020,2011,1111,1100,0011,1122,2200,0000,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0220,2020,2011,1102,0202,0212,1202,0210,1022,2200,0000,0012,1221,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0202,0210,1010,1020,2002,0221,2111,1101,0111,1121,2102,0201,0101,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0010,1022,2211,1121,2120,2002,0202,0221,2111,1122,2212,1221,2110,1011,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0202,0221,2122,2200,0021,2120,2002,0222,2221,2102,0200,0012,1202,
0001,0121,2112,1220,2021,2121,2100,0022,2220,2022,2210,1000,0020,2001,0120,2000,0002,0202,0221,2111,1120,2002,0222,2222,2212,1202,0211,1101,0102,0200,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2022,2220,2000,0011,1120,2002,0221,2112,1212,1202,0212,1210,1022,2200,0012,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0200,0010,1011,1110,1010,1002,0210,1001,0121,2112,1211,1111,1100,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0221,2112,1211,1110,1012,1210,1010,1002,0200,0000,0012,1202,0210,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0200,0000,0021,2101,0100,0010,1012,1201,0101,0121,2121,2100,0001,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0200,0010,1022,2200,0001,0121,2100,0000,0022,2222,2221,2122,2201,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0210,1002,0200,0001,0100,0022,2200,0000,0021,2101,0101,0122,2222,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0220,2022,2222,2201,0111,1110,1011,1111,1121,2101,0100,0011,1120,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0220,2012,1202,0212,1211,1110,1011,1122,2211,1102,0200,0022,2202,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0200,0022,2202,0221,2100,0021,2110,1002,0210,1022,2222,2221,2120,
0020,2011,1112,1222,2210,1000,0002,0202,0222,2212,1220,2021,2102,0201,0120,2001,0102,0200,0001,0100,0010,1011,1110,1010,1002,0211,1111,1100,0011,1101,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2112,1220,2002,0210,1011,1111,1112,1210,1021,2101,0112,1221,2102,0211,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2112,1220,2022,2222,2210,1022,2212,1212,1211,1111,1110,1012,1202,0200,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2111,1111,1102,0221,2121,2102,0200,0020,2022,2211,1121,2100,0000,0002,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2111,1111,1102,0202,0221,2121,2112,1220,2002,0220,2022,2220,2021,2120,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2112,1220,2022,2220,2011,1111,1102,0221,2102,0211,1121,2100,0002,0200,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2112,1220,2011,1111,1101,0110,1002,0221,2121,2101,0122,2220,2022,2222,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2111,1111,1101,0122,2212,1200,0000,0020,2022,2222,2210,1001,0102,0200,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2111,1111,1102,0221,2121,2102,0200,0020,2022,2222,2212,1212,1221,2112,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2120,2012,1210,1022,2220,2021,2121,2100,0002,0202,0221,2112,1202,0200,
0111,1100,0011,1122,2202,0212,1201,0121,2110,1000,0001,0120,2000,0021,2122,2221,2111,1111,1102,0221,2121,2102,0200,0020,2022,2200,0000,0012,1221,2112,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2120,2000,0020,2022,2220,2021,2102,0222,2202,0220,2012,1200,0021,2100,0001,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2102,0222,2220,2000,0001,0100,0021,2121,2120,2011,1112,1221,2100,0000,0020,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2102,0222,2220,2012,1202,0220,2010,1022,2202,0200,0010,1000,0012,1200,0011,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2120,2000,0001,0100,0021,2101,0121,2121,2102,0220,2021,2100,0002,0222,2220,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2101,0100,0010,1021,2121,2112,1221,2122,2220,2000,0020,2022,2202,0220,2012,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2101,0100,0010,1000,0012,1222,2220,2012,1210,1022,2202,0222,2221,2100,0011,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2120,2000,0020,2022,2220,2021,2102,0222,2202,0220,2012,1200,0002,0200,0000,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2120,2000,0001,0121,2101,0100,0021,2122,2220,2022,2202,0220,2021,2100,0002,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2101,0100,0001,0121,2102,0222,2220,2000,0021,2122,2202,0220,2012,1200,0002,
0101,0120,2002,0201,0111,1122,2212,1201,0122,2211,1120,2020,2001,0102,0221,2120,2000,0020,2021,2102,0222,2220,2022,2202,0220,2012,1200,0002,0200,0000,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0212,1201,0111,1110,1000,0020,2022,2222,2202,0222,2201,0121,2100,0011,1101,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2212,1200,0000,0021,2112,1220,2002,0210,1002,0221,2122,2201,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2202,0211,1110,1000,0000,0012,1201,0110,1001,0100,0001,0111,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2221,2111,1110,1011,1111,1100,0021,2122,2222,2202,0221,2100,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2222,2210,1000,0021,2121,2111,1110,1020,2002,0211,1111,1101,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2222,2201,0121,2111,1110,1011,1111,1100,0021,2100,0010,1000,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0212,1220,2022,2221,2111,1110,1011,1111,1122,2220,2020,2010,1022,2222,2212,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2200,0001,0121,2112,1201,0122,2201,0111,1110,1022,2202,0211,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2221,2111,1110,1001,0100,0022,2222,2210,1022,2202,0222,2201,
0101,0112,1202,0202,0220,2011,1112,1210,1021,2101,0102,0201,0120,2000,0002,0200,0020,2022,2221,2110,1012,1211,1110,1011,1111,1122,2220,2002,0221,2122,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1012,1202,0220,2022,2222,2220,2012,1200,0021,2100,0012,1201,0110,1001,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1012,1221,2120,2022,2222,2201,0121,2121,2102,0221,2112,1200,0021,2100,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1001,0100,0010,1010,1022,2202,0220,2022,2222,2200,0012,1200,0020,2021,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1021,2100,0010,1011,1121,2122,2222,2220,2020,2022,2211,1100,0002,0220,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0222,2220,2022,2202,0211,1121,2100,0021,2101,0121,2102,0212,1200,0012,1201,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1021,2102,0220,2022,2222,2201,0110,1010,1022,2202,0211,1101,0112,1202,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0210,1012,1202,0220,2022,2222,2220,2012,1221,2112,1211,1112,1200,0010,1001,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0222,2222,2220,2020,2022,2212,1202,0220,2001,0110,1011,1112,1210,1012,1211,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0222,2220,2022,2202,0211,1121,2100,0021,2101,0121,2102,0212,1200,0012,1201,
1002,0200,0022,2210,1020,2011,1120,2000,0000,0011,1110,1000,0001,0102,0202,0222,2222,2201,0120,2022,2212,1202,0220,2010,1012,1211,1112,1200,0010,1001,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1221,2102,0202,0212,1211,1111,1102,0210,1011,1120,2020,2012,1210,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1222,2212,1211,1111,1101,0102,0222,2220,2020,2012,1200,0021,2122,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1221,2102,0202,0221,2111,1111,1102,0211,1101,0121,2122,2212,1222,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1211,1111,1101,0112,1221,2102,0202,0212,1220,2002,0221,2101,0101,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1211,1111,1121,2102,0202,0212,1210,1001,0101,0120,2020,2002,0211,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1221,2102,0222,2212,1211,1111,1100,0021,2122,2222,2201,0102,0221,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0101,0102,0222,2212,1221,2102,0200,0021,2122,2211,1122,2222,2221,2110,1011,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0120,2002,0212,1210,1011,1112,1221,2110,1012,1212,1211,1111,1120,2021,2102,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1221,2110,1011,1111,1121,2100,0020,2002,0222,2201,0120,2020,2000,
1110,1021,2120,2022,2210,1010,1000,0002,0201,0100,0001,0110,1002,0220,2001,0111,1112,1211,1111,1121,2102,0202,0212,1202,0221,2121,2100,0020,2012,1200,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2202,0221,2111,1102,0212,1202,0210,1000,0000,0002,0200,0011,1100,0020,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2202,0221,2111,1102,0212,1221,2122,2221,2100,0022,2222,2220,2021,2120,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2210,1021,2102,0212,1211,1102,0200,0000,0002,0202,0210,1000,0010,1001,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2202,0221,2111,1102,0200,0022,2220,2020,2021,2102,0202,0211,1100,0012,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2210,1000,0011,1102,0220,2020,2001,0102,0210,1010,1001,0100,0000,0002,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2202,0221,2111,1102,0212,1202,0210,1000,0000,0002,0200,0010,1001,0100,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2210,1021,2111,1102,0200,0000,0002,0202,0210,1000,0010,1001,0100,0011,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2210,1021,2111,1102,0200,0000,0002,0202,0210,1000,0010,1001,0100,0011,
1002,0201,0110,1022,2211,1101,0112,1220,2011,1112,1212,1200,0001,0122,2212,1222,2202,0221,2111,1102,0202,0211,1120,2000,0021,2101,0120,2001,0100,0022,
